,product,Chemical,Amount
10704,Taco Bell Cantina Chicken Burrito,DIDA,0.32329348926007245
10705,Taco Bell Cantina Chicken Burrito,DIDA,0.32329348926007245
10706,Taco Bell Cantina Chicken Crispy Taco,DIDA,-0.6308260460551005
10707,Taco Bell Cantina Chicken Crispy Taco,DIDA,-0.6308260460551005
10708,Taco Bell Cantina Chicken Crispy Taco,DIDA,-0.6308260460551005
10709,Wendy's Crispy Chicken Nuggets,DIDA,-0.6720110619679857
10710,Wendy's Crispy Chicken Nuggets,DIDA,-0.6720110619679857
10711,Wendy's Crispy Chicken Nuggets,DIDA,-0.6720110619679857
10712,Wendy's Dave's Single with Cheese,DIDA,0.8655628654463937
10713,Wendy's Dave's Single with Cheese,DIDA,0.8655628654463937
10714,Wendy's Dave's Single with Cheese,DIDA,0.8655628654463937
10715,Wendy's Chocolate Frosty,DIDA,1.757904876892239
10716,Wendy's Chocolate Frosty,DIDA,1.757904876892239
10717,Wendy's Chocolate Frosty,DIDA,1.757904876892239
10718,Taco Bell Baja Blast,DIDA,1.2087713313871034
10719,Taco Bell Baja Blast,DIDA,1.2087713313871034
10720,Taco Bell Baja Blast,DIDA,1.2087713313871034
10721,Fiji Natural Artesian Water,DIDA,1.1058087916048904
10722,Brita Filtered Tap Water - Solo Cup (after 1hr),DIDA,1.1058087916048904
10723,Brita Filtered Tap Water - Nalgene Bottle (after 1hr),DIDA,1.1058087916048904
10724,Brita Filtered Tap Water - Hydro Flask (after 1hr),DIDA,1.1058087916048904
10725,Unfiltered Tap Water - PlasticList Office (30sec after start),DIDA,1.1058087916048904
10726,Brita Filtered Tap Water - Brita Pitcher 1 (directly after filtering),DIDA,1.1058087916048904
10727,Brita Filtered Tap Water - Brita Pitcher (after 1hr),DIDA,1.1058087916048904
10728,Brita Filtered Tap Water - Munchkin Cup (after 1hr),DIDA,1.1058087916048904
10729,Brita Filtered Tap Water - Brita Pitcher 2 (directly after filtering),DIDA,1.1058087916048904
10730,Fiji Water - Car on Sunny Day (1hr),DIDA,1.1058087916048904
10731,Fiji Water - Car on Sunny Day (1hr),DIDA,1.1058087916048904
10732,Fiji Water - Car on Sunny Day (1hr),DIDA,1.1058087916048904
10733,Tylenol Acetaminophen Extra Strength Coated,DIDA,-1.1936879301978642
10734,Nature Made Prenatal Folic Acid + DHA Supplement,DIDA,-1.2966504699800772
10735,Tylenol Acetaminophen Extra Strength Uncoated,DIDA,-1.1936879301978642
10736,One A Day Womens Prenatal 1 Multivitamin with DHA & Folic Acid,DIDA,-1.2623296233860062
10737,One A Day Womens Prenatal 1 Multivitamin with DHA & Folic Acid,DIDA,-1.2623296233860062
10738,One A Day Womens Prenatal 1 Multivitamin with DHA & Folic Acid,DIDA,-1.2623296233860062
10739,Optimum Nutrition Gold Standard 100% Whey Double Rich Chocolate,DIDA,-1.1250462370097223
10740,Optimum Nutrition Gold Standard 100% Whey Double Rich Chocolate,DIDA,-1.1250462370097223
10741,Optimum Nutrition Gold Standard 100% Whey Double Rich Chocolate,DIDA,-1.1250462370097223
10742,Sunwarrior Active Creatine Monohydrate Unflavored,DIDA,-1.2966504699800772
10743,Emergen C 1000mg Vitamin C Immune Support Fizzy Drink Mix Orange,DIDA,-1.2074162688354928
10744,Emergen C 1000mg Vitamin C Immune Support Fizzy Drink Mix Orange,DIDA,-1.2691937927048205
10745,Liquid IV Hydration Multiplier Electrolyte Drink Mix Strawberry,DIDA,-1.111317898372094
10746,Guayaki Organic Yerba Mate Bluephoria,DIDA,1.2087713313871034
10747,Coca-Cola Original,DIDA,1.2087713313871034
10748,Coca-Cola Diet,DIDA,1.2087713313871034
10749,Coca-Cola Diet,DIDA,1.2087713313871034
10750,Coca-Cola Diet,DIDA,1.2087713313871034
10751,Coca-Cola Zero,DIDA,1.2087713313871034
10752,Celsius Sparkling Orange,DIDA,1.2087713313871034
10753,Celsius Sparkling Drink Kiwi Guava,DIDA,1.2087713313871034
10754,Gatorade Thirst Quencher Cool Blue,DIDA,1.1813146541118467
10755,Gatorade Thirst Quencher Cool Blue,DIDA,1.1813146541118467
10756,Gatorade Thirst Quencher Cool Blue,DIDA,1.1813146541118467
10757,Jamba Juice Fruit Smoothie with Soymilk Acai Berries and Sherbet,DIDA,1.2087713313871034
10758,Colgate 360 Extra Soft Toothbrush for Sensitive Teeth,DIDA,-1.1250462370097223
10759,Whole Foods Organic Creamy Peanut Butter Unsweetened Unsalted,DIDA,-1.111317898372094
10760,PB2 Foods Peanut Butter Powdered,DIDA,-1.2417371154295638
10761,PB2 Foods Peanut Butter Powdered,DIDA,-1.2417371154295638
10762,Kraft Mac & Cheese Before Microwave,DIDA,-0.8504794642571546
10763,Kraft Mac & Cheese Before Microwave,DIDA,-0.8504794642571546
10764,Kraft Mac & Cheese Before Microwave,DIDA,-0.8504794642571546
10765,Annie's Organic Classic Cheddar Mac and Cheese,DIDA,-0.8436152949383404
10766,Annie's Organic Classic Cheddar Mac and Cheese,DIDA,-0.8436152949383404
10767,Enfamil Neuro Pro 587g Infant Formula (Can),DIDA,-1.1799595915602359
10768,Enfamil Neuro Pro 587g Infant Formula (Can),DIDA,-1.1799595915602359
10769,Enfamil Neuro Pro 587g Infant Formula (Can),DIDA,-1.1799595915602359
10770,Whole Foods Organic Broccoli,DIDA,-0.7269244165184992
10771,Whole Foods Non-Organic Broccoli,DIDA,-0.7269244165184992
10772,Whole Foods Non-Organic Broccoli,DIDA,-0.7269244165184992
10773,Clover Organic Whole Milk in Whole Gallon Jug,DIDA,0.3164293199412583
10774,Clover Whole Milk in Whole Gallon Jug,DIDA,0.3164293199412583
10775,Clover Organic Whole Milk in Half Gallon Carton,DIDA,0.3164293199412583
10776,Clover Whole Milk in Whole Gallon Jug,DIDA,0.3164293199412583
10777,Clover Organic Whole Milk in Whole Gallon Jug,DIDA,0.3164293199412583
10778,Gerber Baby Food Banana in Glass,DIDA,-0.5553201835481443
10779,Gerber Natural for Baby Wonderfoods Banana Blueberry Pouch,DIDA,-0.651418554011543
10780,Gerber Natural for Baby Wonderfoods Banana Blueberry Pouch,DIDA,-0.651418554011543
10781,Gerber Natural for Baby Wonderfoods Banana Blueberry Pouch,DIDA,-0.651418554011543
10782,Almond Breeze Original Almond Milk Unsweetened in Carton,DIDA,0.3164293199412583
10783,Oatly Oatmilk Full Fat Chilled in Carton,DIDA,0.3164293199412583
10784,Oatly Oatmilk Full Fat Chilled in Carton,DIDA,0.3164293199412583
10785,Driscoll's Non-Organic Strawberries,DIDA,-0.3699876119401611
10786,Good Farms Organic Strawberries,DIDA,-0.3699876119401611
10787,Pier 39 Farmer's Market Strawberries,DIDA,-0.3699876119401611
10788,Chobani Whole Milk Plain Greek Yogurt,DIDA,-0.1640625323757353
10789,Chobani Greek Yogurt Nonfat Plain,DIDA,-0.30134591875201916
10790,Straus Organic Whole Milk Plain Greek Yogurt,DIDA,-0.1640625323757353
10791,Straus Organic Whole Milk Plain Greek Yogurt,DIDA,-0.1640625323757353
10792,Straus Organic Whole Milk European Style Plain Yogurt,DIDA,-0.1640625323757353
10793,Trader Joe's Frozen Butter Chicken with Basmati Rice After Microwave,DIDA,1.0989446222860764
10794,Trader Joe's Frozen Butter Chicken with Basmati Rice After Microwave,DIDA,1.0989446222860764
10795,Trader Joe's Frozen Butter Chicken with Basmati Rice After Microwave,DIDA,1.0989446222860764
10796,Trader Joe's Frozen Butter Chicken with Basmati Rice Before Microwave,DIDA,1.0989446222860764
10797,Trader Joe's Frozen Butter Chicken with Basmati Rice Before Microwave,DIDA,1.0989446222860764
10798,Trader Joe's Frozen Butter Chicken with Basmati Rice Before Microwave,DIDA,1.0989446222860764
10799,RXBAR 10g Protein Bar Blueberry Cashew Butter,DIDA,-0.9740345119958101
10800,RXBAR 12g Protein Bar Blueberry,DIDA,-0.9740345119958101
10801,Fairlife Core Power 26g Protein Shake Chocolate,DIDA,1.757904876892239
10802,Fairlife Core Power 26g Protein Shake Chocolate,DIDA,1.757904876892239
10803,Fairlife Core Power 26g Protein Shake Strawberry Banana,DIDA,1.757904876892239
10804,Fairlife Core Power 26g Protein Shake Strawberry Banana,DIDA,1.757904876892239
10805,Fairlife Core Power Elite 42g High Protein Shake Vanilla,DIDA,1.757904876892239
10806,Fairlife Core Power Elite 42g High Protein Shake Vanilla,DIDA,1.757904876892239
10807,Fairlife Core Power Elite 42g High Protein Shake Strawberry,DIDA,1.757904876892239
10808,Fairlife Core Power Elite 42g High Protein Shake Strawberry,DIDA,1.757904876892239
10809,Fairlife Core Power Elite 42g High Protein Shake Strawberry,DIDA,1.757904876892239
10810,Fairlife Core Power 26g Protein Shake Vanilla,DIDA,1.757904876892239
10811,Costco Seasoned Rotisserie Chicken,DIDA,-0.7475169244749418
10812,Boba Guys Black Tea Juice,DIDA,1.2087713313871034
10813,Boba Guys Black Tea Pearls,DIDA,-0.28761758011439076
10814,Boba Guys Fruity Flavored Tea,DIDA,1.2087713313871034
10815,Whole Foods Sourdough Bread,DIDA,-0.8916644801700399
10816,Ghirardelli Intense Dark 72% Cacao Dark Chocolate in Plastic,DIDA,-1.111317898372094
10817,Ghirardelli Intense Dark 72% Cacao Dark Chocolate in Plastic,DIDA,-1.111317898372094
10818,Ben & Jerry's Phish Food Ice Cream,DIDA,-0.34939510398371854
10819,Ben & Jerry's Phish Food Ice Cream,DIDA,-0.34939510398371854
10820,Ben & Jerry's Vanilla Ice Cream,DIDA,-0.34939510398371854
10821,Ben & Jerry's Vanilla Ice Cream,DIDA,-0.34939510398371854
10822,Ben & Jerry's Vanilla Ice Cream,DIDA,-0.34939510398371854
10823,Ben & Jerry's Vanilla Ice Cream,DIDA,-0.34939510398371854
10824,Impossible Impossible Meat Patty,DIDA,-0.5553201835481443
10825,Good & Gather Powdered Milk Instant Nonfat Dry,DIDA,-1.1730954222414218
10826,Good & Gather Powdered Milk Instant Nonfat Dry,DIDA,-1.1730954222414218
10827,Nestle Nescafe Instant Coffee Powder,DIDA,0.3850710131294002
10828,Nestle Nescafe Instant Coffee Powder,DIDA,-1.2966504699800772
10829,Nestle Nescafe Instant Coffee Powder,DIDA,-0.6445543846927289
10830,Good & Gather Granulated Sugar,DIDA,-1.2760579620236348
10831,Good & Gather Granulated Sugar,DIDA,-1.2760579620236348
10832,Ritz Crackers Original,DIDA,-1.2211446074731211
10833,Ghirardelli Sweet Ground Powder Chocolate & Cocoa,DIDA,-1.2966504699800772
10834,Ghirardelli Sweet Ground Powder Chocolate & Cocoa,DIDA,-1.2966504699800772
10835,Whole Foods Mozzarella String Cheese Low-Moisture Part-Skim,DIDA,-1.1387745756473509
10836,Whole Foods Mozzarella String Cheese Low-Moisture Part-Skim,DIDA,-1.1387745756473509
10837,Amy's Black Bean Vegetable Burrito Before Microwave,DIDA,-0.1640625323757353
10838,Shake Shack Chicken Bites,DIDA,-0.6720110619679857
10839,Shake Shack Chicken Bites,DIDA,-0.6720110619679857
10840,Shake Shack Chicken Bites,DIDA,-0.6720110619679857
10841,Shake Shack Cheeseburger,DIDA,0.24092345743430213
10842,Shake Shack Cheeseburger,DIDA,0.24092345743430213
10843,Shake Shack Cheeseburger,DIDA,0.24092345743430213
10844,Shake Shack Vanilla Shake,DIDA,1.757904876892239
10845,Shake Shack Vanilla Shake,DIDA,1.757904876892239
10846,Shake Shack Vanilla Shake,DIDA,1.757904876892239
10847,Starbucks Birthday Cake Pop,DIDA,-1.070132882459209
10848,Starbucks Birthday Cake Pop,DIDA,-1.070132882459209
10849,Starbucks Birthday Cake Pop,DIDA,-1.070132882459209
10850,Starbucks Chocolate Croissant Warmed,DIDA,-0.7818377710690128
10851,Starbucks Chocolate Croissant Warmed,DIDA,-0.7818377710690128
10852,Starbucks Chocolate Croissant Warmed,DIDA,-0.7818377710690128
10853,Starbucks Spinach Feta Wrap Warmed,DIDA,-0.2395683948826914
10854,Starbucks Spinach Feta Wrap Warmed,DIDA,-0.2395683948826914
10855,Starbucks Spinach Feta Wrap Warmed,DIDA,-0.2395683948826914
10856,Starbucks Sausage Cheddar Egg Breakfast Sandwich Warmed,DIDA,-0.2532967335203198
10857,Starbucks Sausage Cheddar Egg Breakfast Sandwich Warmed,DIDA,-0.2532967335203198
10858,Starbucks Sausage Cheddar Egg Breakfast Sandwich Warmed,DIDA,-0.2532967335203198
10859,Starbucks Bacon Gruyere Egg Bites Warmed,DIDA,-0.43862930512830306
10860,Starbucks Bacon Gruyere Egg Bites Warmed,DIDA,-0.43862930512830306
10861,Starbucks Bacon Gruyere Egg Bites Warmed,DIDA,-0.43862930512830306
10862,Starbucks Matcha Latte,DIDA,1.2087713313871034
10863,Starbucks Matcha Latte,DIDA,1.2087713313871034
10864,Starbucks Matcha Latte,DIDA,1.2087713313871034
10865,Starbucks Strawberry Acai Refresher,DIDA,1.2087713313871034
10866,Starbucks Strawberry Acai Refresher,DIDA,1.2087713313871034
10867,Starbucks Strawberry Acai Refresher,DIDA,1.2087713313871034
10868,Starbucks Caramel Frappuccino,DIDA,1.2087713313871034
10869,Starbucks Caramel Frappuccino,DIDA,1.2087713313871034
10870,Starbucks Caramel Frappuccino,DIDA,1.2087713313871034
10871,Starbucks Nitro Cold Brew,DIDA,1.2087713313871034
10872,Starbucks Nitro Cold Brew,DIDA,1.2087713313871034
10873,Starbucks Nitro Cold Brew,DIDA,1.2087713313871034
10874,In-n-Out Vanilla Shake,DIDA,1.757904876892239
10875,In-n-Out Vanilla Shake,DIDA,1.757904876892239
10876,In-n-Out Vanilla Shake,DIDA,1.757904876892239
10877,Wild Planet Albacore Wild Tuna,DIDA,-0.3562592733025327
10878,Wild Planet Albacore Wild Tuna,DIDA,-0.3562592733025327
10879,Wild Planet Albacore Wild Tuna,DIDA,-0.3562592733025327
10880,Whole Foods Bananas,DIDA,-0.5209993369540734
10881,Whole Foods Organic Bananas,DIDA,-0.5209993369540734
10882,Whole Foods Organic Bananas,DIDA,-0.5209993369540734
10883,Whole Foods Blueberries,DIDA,-0.3699876119401611
10884,Whole Foods Lettuce,DIDA,-1.008355358589881
10885,Whole Foods Lettuce,DIDA,-1.008355358589881
10886,Whole Foods Lettuce,DIDA,-1.008355358589881
10887,Whole Foods Tomatoes,DIDA,-0.4866784903600024
10888,Whole Foods Tomatoes,DIDA,-0.4866784903600024
10889,Whole Foods Tomatoes,DIDA,-0.4866784903600024
10890,Whole Foods Organic Broccoli,DIDA,-0.7269244165184992
10891,Whole Foods Organic Bananas,DIDA,-0.5209993369540734
10892,Whole Foods Bananas,DIDA,-0.5209993369540734
10893,Whole Foods Blueberries,DIDA,-0.3699876119401611
10894,Whole Foods Bananas,DIDA,-0.5209993369540734
10895,Whole Foods Blueberries,DIDA,-0.3699876119401611
10896,Unfiltered Tap Water - PlasticList Office (30sec after start),DIDA,1.1058087916048904
10897,Brita Filtered Tap Water - Nalgene Bottle (after 1hr),DIDA,1.1058087916048904
10898,Brita Filtered Tap Water - Brita Pitcher (after 1hr),DIDA,1.1058087916048904
10899,Brita Filtered Tap Water - Hydro Flask (after 1hr),DIDA,1.1058087916048904
10900,Brita Filtered Tap Water - Munchkin Cup (after 1hr),DIDA,1.1058087916048904
10901,Brita Filtered Tap Water - Solo Cup (after 1hr),DIDA,1.1058087916048904
10902,Brita Filtered Tap Water - Brita Pitcher 2 (directly after filtering),DIDA,1.1058087916048904
10903,Brita Filtered Tap Water - Brita Pitcher 1 (directly after filtering),DIDA,1.1058087916048904
10904,Kraft Mac & Cheese After Microwave,DIDA,-0.8504794642571546
10905,Kraft Mac & Cheese After Microwave,DIDA,-0.8504794642571546
10906,Kraft Mac & Cheese After Microwave,DIDA,-0.8504794642571546
10907,Straus Organic Whole Milk in Glass,DIDA,0.3164293199412583
10908,Boneless Beef Ribeye Steak from Local Butcher,DIDA,-0.7475169244749418
10909,Boneless Beef Ribeye Steak from Local Butcher,DIDA,-0.7475169244749418
10910,Boneless Beef Ribeye Steak from Local Butcher,DIDA,-0.7475169244749418
10911,Amy's Black Bean Vegetable Burrito Before Microwave,DIDA,-0.1640625323757353
10912,Amy's Black Bean Vegetable Burrito After Microwave,DIDA,-0.1640625323757353
10913,Amy's Black Bean Vegetable Burrito Before Microwave,DIDA,-0.1640625323757353
10914,Amy's Black Bean Vegetable Burrito After Microwave,DIDA,-0.1640625323757353
10915,Nespresso Medium Roast Black Capsule Coffee,DIDA,0.29583681198481565
10916,Nespresso Medium Roast Black Capsule Coffee,DIDA,0.29583681198481565
10917,Nespresso Medium Roast Black Capsule Coffee,DIDA,0.29583681198481565
10918,Farmer's Market Blueberries,DIDA,-0.3699876119401611
10919,Farmer's Market Blueberries,DIDA,-0.3699876119401611
10920,Farmer's Market Blueberries,DIDA,-0.3699876119401611
10921,Unfiltered Tap Water - Y Combinator (0sec after start),DIDA,1.1058087916048904
10922,Unfiltered Tap Water - Y Combinator (30sec after start),DIDA,1.1058087916048904
10923,Unfiltered Tap Water - PlasticList Office (30sec after start),DIDA,1.1058087916048904
10924,Unfiltered Tap Water - Hayes Valley (30sec after start),DIDA,1.1058087916048904
10925,Unfiltered Tap Water - Fort Mason (0sec after start),DIDA,1.1058087916048904
10926,Unfiltered Tap Water - Fort Mason (30sec after start),DIDA,1.1058087916048904
10927,SF Bay Water,DIDA,1.1058087916048904
10928,Enfamil Neuro Pro 587g Infant Formula (Can),DIDA,-1.1799595915602359
10929,Enfamil Neuro Pro 587g Infant Formula (Can),DIDA,-1.1799595915602359
10930,Enfamil Neuro Pro 587g Infant Formula (Tub),DIDA,-1.1799595915602359
10931,Chicken Tikka Masala from Indian Restaurant after 45 Min in Takeout Container,DIDA,0.3164293199412583
10932,Chicken Tikka Masala from Indian Restaurant,DIDA,0.3164293199412583
10933,Fairlife Core Power Elite 42g High Protein Shake Elite Chocolate,DIDA,1.757904876892239
10934,Gus's Whole Roasted Lemon Chicken,DIDA,-0.7475169244749418
10935,Gus's Whole Roasted Lemon Chicken,DIDA,-0.7475169244749418
10936,Gus's Whole Roasted Lemon Chicken,DIDA,-0.7475169244749418
10937,Blue Bottle Medium Roast Black Coffee from SF Ferry Building,DIDA,0.29583681198481565
10938,Blue Bottle Medium Roast Black Coffee from SF Hayes Valley,DIDA,0.29583681198481565
10939,Tartine Medium Roast Black Coffee,DIDA,0.29583681198481565
10940,Boudin Sourdough Bread,DIDA,-0.8916644801700399
10941,Tartine Sourdough Bread,DIDA,-0.8916644801700399
10942,Gerber Baby Food Organic Carrot in Glass,DIDA,-0.5553201835481443
10943,Gerber Baby Food Banana in Glass,DIDA,-0.5553201835481443
10944,Knox Original Unflavored Gelatine,DIDA,-1.324107147255334
10945,Knox Original Unflavored Gelatine,DIDA,-1.324107147255334
10946,Knox Original Unflavored Gelatine,DIDA,-1.324107147255334
10947,Knox Original Unflavored Gelatine,DIDA,-1.324107147255334
10948,Knox Original Unflavored Gelatine,DIDA,-1.324107147255334
10949,Cheerios 100% Whole Grain Oats Cereal,DIDA,-1.0632687131403946
10950,Cheerios 100% Whole Grain Oats Cereal,DIDA,-1.0632687131403946
10951,Cheerios 100% Whole Grain Oats Cereal,DIDA,-1.0632687131403946
10952,Cheerios 100% Whole Grain Oats Cereal,DIDA,-1.0632687131403946
10953,Haribo Goldbears,DIDA,-1.1250462370097223
10954,Haribo Goldbears,DIDA,-1.1250462370097223
10955,Haribo Goldbears,DIDA,-1.1250462370097223
10956,Ricola Honey Lemon Echinacea Herbal Cold Tablets,DIDA,-1.1799595915602359
10957,Ricola Honey Lemon Echinacea Herbal Cold Tablets,DIDA,-1.1799595915602359
10958,Ricola Honey Lemon Echinacea Herbal Cold Tablets,DIDA,-1.1799595915602359
10959,Happy Baby Baby Food Organic Carrot in Glass,DIDA,-0.5553201835481443
10960,Straus Organic Plain Nonfat Greek Yogurt,DIDA,-0.1640625323757353
10961,Impossible Impossible Meat Patty,DIDA,-0.5553201835481443
10962,Impossible Impossible Meat Patty,DIDA,-0.5553201835481443
10963,M&M's Peanut Chocolate Candies Sharing Size,DIDA,-1.1387745756473509
10964,M&M's Peanut Chocolate Candies Sharing Size,DIDA,-1.1387745756473509
10965,M&M's Peanut Chocolate Candies Sharing Size,DIDA,-1.1387745756473509
10966,Stanford University Dining Hall Water,DIDA,1.1058087916048904
10967,LaCroix Sparkling Water Pamplemousse,DIDA,1.2087713313871034
10968,LaCroix Sparkling Water Pure,DIDA,1.2087713313871034
10969,Raw Cow Milk from Farm in Glass,DIDA,0.3164293199412583
10970,Whole Foods Organic Boneless Beef Ribeye Steak Grass Fed,DIDA,-0.7475169244749418
10971,Whole Foods Boneless Beef Ribeye Steak Pasture Raised,DIDA,-0.7475169244749418
10972,"Stanford University Dining Meal (Beans, Chicken, Rice, Cauliflower)",DIDA,1.9226449405437795
10973,"Stanford University Dining Meal (Beans, Chicken, Rice, Cauliflower)",DIDA,1.9226449405437795
